data;vendas_forecast;Empresa;Database
2025-10-15;19067.708665733415;MT;007BE_ERP_BI
2025-10-16;10464.652182401496;MT;007BE_ERP_BI
2025-10-17;29825.825876509763;MT;007BE_ERP_BI
2025-10-18;12241.610561796064;MT;007BE_ERP_BI
2025-10-19;12459.217493272521;MT;007BE_ERP_BI
2025-10-20;24967.014718004386;MT;007BE_ERP_BI
2025-10-21;10516.269191850524;MT;007BE_ERP_BI
2025-10-22;30081.36309500082;MT;007BE_ERP_BI
2025-10-23;25092.96605742878;MT;007BE_ERP_BI
2025-10-24;20159.497842184675;MT;007BE_ERP_BI
2025-10-25;24221.828894692026;MT;007BE_ERP_BI
2025-10-26;5874.697126657972;MT;007BE_ERP_BI
2025-10-27;5190.686365947036;MT;007BE_ERP_BI
2025-10-28;10440.006890424158;MT;007BE_ERP_BI
2025-10-29;20266.681784425047;MT;007BE_ERP_BI
2025-10-30;13654.378597958466;MT;007BE_ERP_BI
2025-10-31;10386.015940280588;MT;007BE_ERP_BI
2025-11-01;1470.3700824243947;MT;007BE_ERP_BI
2025-11-02;1992.20061412896;MT;007BE_ERP_BI
2025-10-04;26119.45461484049;PB;007BE_ERP_BI
2025-10-05;32315.490994160333;PB;007BE_ERP_BI
2025-10-06;20388.384387011407;PB;007BE_ERP_BI
2025-10-07;12892.213842452767;PB;007BE_ERP_BI
2025-10-08;31228.904345317704;PB;007BE_ERP_BI
2025-10-09;17542.079623798632;PB;007BE_ERP_BI
2025-10-10;15650.940579006485;PB;007BE_ERP_BI
2025-10-11;28295.138726263584;PB;007BE_ERP_BI
2025-10-12;16747.465036999005;PB;007BE_ERP_BI
2025-10-13;16501.783976871666;PB;007BE_ERP_BI
2025-10-14;21350.55110561324;PB;007BE_ERP_BI
2025-10-15;16010.229637976381;PB;007BE_ERP_BI
2025-10-16;24500.448056128153;PB;007BE_ERP_BI
2025-10-17;29008.714772324573;PB;007BE_ERP_BI
2025-10-18;25997.179964076;PB;007BE_ERP_BI
2025-10-19;26087.6474351093;PB;007BE_ERP_BI
2025-10-20;13063.231535763493;PB;007BE_ERP_BI
2025-10-21;25327.07327240068;PB;007BE_ERP_BI
2025-10-22;12312.354328033918;PB;007BE_ERP_BI
2025-10-23;24253.80481801749;PB;007BE_ERP_BI
2025-10-24;24349.728238358002;PB;007BE_ERP_BI
2025-10-25;25649.566857344864;PB;007BE_ERP_BI
2025-10-26;25831.837199997437;PB;007BE_ERP_BI
2025-10-27;23844.2916120803;PB;007BE_ERP_BI
2025-10-28;27152.437766282128;PB;007BE_ERP_BI
2025-10-29;39452.3339459234;PB;007BE_ERP_BI
2025-10-30;11767.862162111467;PB;007BE_ERP_BI
2025-10-31;21751.15649326276;PB;007BE_ERP_BI
2025-11-01;43085.179970700636;PB;007BE_ERP_BI
